CODCLAVECIC,FECHA,HORA,CANTIDAD,PRECIO
21605357,01/03/22,12:58:26,25000.0,650.0
8563656,01/03/22,12:59:19,70000.0,250.0
9150069,01/03/22,12:59:57,20000.0,280.0
3509711,01/03/22,13:00:47,200000.0,90.0
467600,01/03/22,13:01:56,110000.0,60.0
19927260,01/03/22,13:02:02,9000.0,120.0
4885692,01/03/22,13:02:17,175000.0,160.0
2608369,01/03/22,13:03:38,120000.0,70.0
12518163,01/03/22,13:03:40,45000.0,150.0
8865937,01/03/22,13:03:47,8000.0,630.0
21440442,01/03/22,13:03:50,15000.0,240.0
22283708,01/03/22,13:04:31,10000.0,170.0
23368952,01/03/22,13:04:45,37000.0,200.0
16375752,01/03/22,13:05:03,10000.0,220.0
23368951,01/03/22,13:05:08,5000.0,200.0
72830,01/03/22,13:06:09,50000.0,70.0
7004462,01/03/22,13:06:39,23500.0,370.0
5201772,01/03/22,13:07:49,80000.0,70.0
5598001,01/03/22,13:07:49,7500.0,150.0
20715,01/03/22,13:07:56,20000.0,80.0
969613,01/03/22,13:08:38,5000.0,90.0
3750960,01/03/22,13:09:39,18000.0,350.0
4600277,01/03/22,13:10:33,15000.0,50.0
11073665,01/03/22,13:10:46,35817.75,50.0
23412603,01/03/22,13:13:21,11000.0,130.0
26609,01/03/22,13:14:04,100000.0,80.0
2705269,01/03/22,13:14:16,6000.0,400.0
11414550,01/03/22,13:14:32,15250.0,200.0
3837460,01/03/22,13:15:22,23500.0,30.0
10904117,01/03/22,13:16:51,20000.0,100.0
13757938,01/03/22,13:16:54,150000.0,80.0
169760,01/03/22,13:17:11,110000.0,40.0
2705284,01/03/22,13:17:55,30000.0,70.0
24624660,01/03/22,13:18:08,10000.0,130.0
7290317,01/03/22,13:18:31,20000.0,100.0
2727901,01/03/22,13:18:56,30000.0,100.0
3291724,01/03/22,13:19:19,40000.0,100.0
7422933,01/03/22,13:19:37,20000.0,650.0
19388,01/03/22,13:19:47,75000.0,90.0
23207617,01/03/22,13:19:49,5000.0,100.0
24646,01/03/22,13:20:40,10001.0,129.0
2913524,01/03/22,13:21:03,20000.0,70.0
8062542,01/03/22,13:21:49,13095.86,300.0
22156147,01/03/22,13:22:11,20000.0,200.0
3845672,01/03/22,13:22:12,50000.0,140.0
122259,01/03/22,13:23:17,30000.0,60.0
11076049,01/03/22,13:23:38,35000.0,120.0
57769,01/03/22,13:24:00,17500.0,40.0
21691312,01/03/22,13:25:10,4100.0,370.0
8600995,01/03/22,13:25:18,7700.0,100.0
17571256,01/03/22,13:26:10,200000.0,50.0
16791906,01/03/22,13:27:07,30000.0,90.0
12277441,01/03/22,13:27:44,40000.0,230.0
8525799,01/03/22,13:27:48,50000.0,60.0
7159191,01/03/22,13:28:01,20000.0,110.0
4600277,01/03/22,13:29:58,10000.0,50.0
11346828,01/03/22,13:31:43,32000.0,650.0
6120742,01/03/22,13:32:37,55000.0,130.0
2704033,01/03/22,13:36:58,40000.0,650.0
23237410,01/03/22,13:37:06,20000.0,100.0
24802962,01/03/22,13:39:35,3000.0,550.0
14458323,01/03/22,13:40:01,10000.0,370.0
44016,01/03/22,13:40:22,8000.0,650.0
9023029,01/03/22,13:40:37,50000.0,700.0
22796779,01/03/22,13:46:09,30000.0,590.0
17570420,01/03/22,13:46:59,6500.0,290.0
3865249,01/03/22,13:48:03,21000.0,490.0
13931608,01/03/22,13:52:05,50000.0,100.0
17838658,01/03/22,13:55:45,15000.0,140.0
8406983,01/03/22,13:56:35,13000.0,300.0
6983465,01/03/22,13:58:52,3000.0,550.0
26891363,01/03/22,14:00:46,100000.0,150.0
3942396,01/03/22,14:04:27,30000.0,690.0
7340677,01/03/22,14:08:02,13000.0,300.0
3902903,01/03/22,14:09:58,5000.0,400.0
10449405,01/03/22,14:10:49,8500.0,690.0
5404341,01/03/22,14:11:40,30000.0,690.0
2898366,01/03/22,14:12:31,5000.0,190.0
4311305,01/03/22,14:21:25,14000.0,450.0
73406,01/03/22,14:22:58,10000.0,600.0
3770291,01/03/22,14:23:02,20000.0,330.0
24244364,01/03/22,14:25:48,95000.0,70.0
5162480,01/03/22,14:28:03,100000.0,690.0
949545,01/03/22,14:32:11,60000.0,690.0
19239901,01/03/22,14:35:10,10000.0,490.0
12277441,01/03/22,14:37:56,40000.0,140.0
19865961,01/03/22,14:39:47,20000.0,140.0
21280611,01/03/22,14:43:22,13000.0,190.0
5251758,01/03/22,14:44:26,10000.0,200.0
6493872,01/03/22,14:53:20,38500.0,100.0
78257,01/03/22,14:55:01,53262.32,300.0
56799,01/03/22,14:55:22,500000.0,26.0
9715326,01/03/22,14:55:54,9700.0,500.0
68959,01/03/22,15:02:31,115000.0,650.0
8915365,01/03/22,15:09:13,5000.0,650.0
4120468,01/03/22,15:11:16,20000.0,250.0
9480684,01/03/22,15:16:06,10000.0,520.0
6977369,01/03/22,15:20:00,10001.0,480.0
5629872,01/03/22,15:32:11,13000.0,140.0
7009434,01/03/22,15:36:27,40000.0,500.0
11415900,01/03/22,15:36:48,10000.0,190.0
6374086,01/03/22,15:39:59,5000.0,690.0
44016,01/03/22,15:40:45,7000.0,650.0
19748997,01/03/22,15:43:52,100000.0,250.0
22020840,01/03/22,15:46:55,7000.0,220.0
10749068,01/03/22,15:48:54,3000.0,190.0
22062367,01/03/22,15:49:45,20871.38,420.0
5269553,01/03/22,15:56:00,24193.55,649.0
12112863,01/03/22,15:56:16,100000.0,150.0
905949,01/03/22,15:57:12,50000.0,600.0
23379166,01/03/22,15:59:01,30000.0,150.0
3086708,01/03/22,16:02:54,10000.0,690.0
22519727,01/03/22,16:08:12,15000.0,350.0
13931748,01/03/22,16:10:19,5000.0,670.0
12305014,01/03/22,16:14:26,4000.0,310.0
8357703,01/03/22,16:17:21,8000.0,650.0
23114004,01/03/22,16:17:26,10000.0,240.0
69426,01/03/22,16:19:35,26000.0,650.0
14081364,01/03/22,16:23:10,14000.0,250.0
5422924,01/03/22,16:24:49,23000.0,590.0
24549321,01/03/22,16:25:03,5000.0,330.0
12336701,01/03/22,16:25:36,20000.0,320.0
8537064,01/03/22,16:25:36,5000.0,690.0
4116741,01/03/22,16:34:33,50000.0,250.0
9715326,01/03/22,16:35:33,7700.0,500.0
15983265,01/03/22,16:36:37,3000.0,700.0
13249345,01/03/22,16:42:33,5000.0,210.0
19722278,01/03/22,16:49:14,4500.0,550.0
8464193,01/03/22,16:52:37,6000.0,150.0
8091711,01/03/22,16:56:03,20000.0,220.0
12522993,01/03/22,16:59:25,20000.0,300.0
80844,01/03/22,17:04:38,80000.0,60.0
24354514,01/03/22,17:05:58,4200.0,190.0
24244364,01/03/22,17:06:53,11000.0,70.0
4891890,01/03/22,17:11:20,20000.0,300.0
10828632,01/03/22,17:15:51,20000.0,240.0
14941427,01/03/22,17:22:50,30000.0,90.0
4281683,01/03/22,17:25:58,43607.0,700.0
11410349,01/03/22,17:26:55,15000.0,690.0
24244364,01/03/22,17:32:30,95000.0,70.0
13198972,01/03/22,17:34:35,20000.0,140.0
359780,01/03/22,17:42:02,949278.73,534.0
8245223,01/03/22,17:43:28,3000.0,490.0
47080,01/03/22,17:44:00,409697.12,549.0
4491033,01/03/22,17:49:58,77000.0,340.0
4491033,01/03/22,17:52:07,75000.0,340.0
2814662,01/03/22,17:52:58,5000.0,560.0
13900823,01/03/22,17:53:42,30000.0,580.0
10912683,01/03/22,17:55:30,5000.0,700.0
5574836,01/03/22,17:57:04,18782.0,580.0
48283,02/03/22,09:00:21,7000.0,150.0
14484659,02/03/22,09:06:31,50000.0,250.0
71803,02/03/22,09:06:41,27500.0,50.0
19764139,02/03/22,09:06:52,100000.0,100.0
17002017,02/03/22,09:07:10,30000.0,400.0
15915921,02/03/22,09:08:05,5000.0,450.0
14600378,02/03/22,09:08:22,5000.0,370.0
22921011,02/03/22,09:08:38,71000.0,200.0
1972579,02/03/22,09:09:22,32000.0,30.0
34807,02/03/22,09:09:47,10000.0,40.0
50150,02/03/22,09:10:20,19000.0,250.0
93549,02/03/22,09:10:45,27865.0,30.0
96904,02/03/22,09:11:58,120000.0,20.0
498355,02/03/22,09:12:38,50000.0,50.0
26806378,02/03/22,09:13:39,3346.3,550.0
501888,02/03/22,09:14:23,55000.0,120.0
62322,02/03/22,09:14:33,20000.0,720.0
501888,02/03/22,09:14:36,60000.0,120.0
650161,02/03/22,09:17:58,14000.0,50.0
43716,02/03/22,09:18:59,8000.0,150.0
12297494,02/03/22,09:19:43,7800.0,700.0
7048632,02/03/22,09:20:50,10000.0,650.0
5865339,02/03/22,09:23:49,1000000.0,20.0
9823021,02/03/22,09:24:47,50000.0,260.0
10503615,02/03/22,09:25:11,70000.0,300.0
13193840,02/03/22,09:25:27,70000.0,230.0
5747193,02/03/22,09:25:33,20000.0,30.0
2806519,02/03/22,09:25:40,20000.0,30.0
9527788,02/03/22,09:26:30,30000.0,50.0
18283444,02/03/22,09:28:48,90000.0,210.0
23603565,02/03/22,09:28:51,58000.0,360.0
6767915,02/03/22,09:29:20,145850.71,39.0
46280,02/03/22,09:30:06,5000.0,400.0
59099,02/03/22,09:30:29,10000.0,100.0
12412405,02/03/22,09:30:49,7500.0,830.0
4899338,02/03/22,09:32:31,21000.0,250.0
9720319,02/03/22,09:32:57,768646.85,209.0
19455,02/03/22,09:33:01,250000.0,570.0
2237801,02/03/22,09:35:00,300000.0,30.0
2237801,02/03/22,09:35:36,200000.0,30.0
9926888,02/03/22,09:35:55,350000.0,30.0
6947484,02/03/22,09:36:54,5000.0,130.0
56134,02/03/22,09:37:20,45000.0,150.0
21650343,02/03/22,09:37:39,18000.0,530.0
910394,02/03/22,09:38:09,40000.0,200.0
7001221,02/03/22,09:38:11,20000.0,100.0
3463412,02/03/22,09:38:36,14744.61,109.0
5499562,02/03/22,09:39:36,5000.0,120.0
365891,02/03/22,09:39:52,20000.0,650.0
17902,02/03/22,09:39:55,100000.0,40.0
651129,02/03/22,09:40:01,30000.0,130.0
16052,02/03/22,09:40:01,250000.0,400.0
11197785,02/03/22,09:40:05,50000.0,200.0
19409,02/03/22,09:40:56,35000.0,40.0
9813232,02/03/22,09:41:27,113371.24,99.0
9813232,02/03/22,09:41:56,25154.4,119.0
13194339,02/03/22,09:41:59,20000.0,30.0
13693782,02/03/22,09:42:10,150000.0,100.0
6908892,02/03/22,09:42:51,30000.0,50.0
12720069,02/03/22,09:43:18,33707.0,219.0
10767697,02/03/22,09:43:19,7300.0,430.0
6427276,02/03/22,09:43:26,20000.0,480.0
5979184,02/03/22,09:43:57,11300.0,430.0
1420,02/03/22,09:44:04,10000.0,60.0
52963,02/03/22,09:44:07,50000.0,20.0
5148042,02/03/22,09:44:40,5000.0,530.0
4600277,02/03/22,09:44:44,11000.0,60.0
29618,02/03/22,09:45:21,20000.0,120.0
3320921,02/03/22,09:45:56,22000.0,80.0
8224020,02/03/22,09:46:18,25500.0,230.0
6971582,02/03/22,09:47:19,25000.0,450.0
54263,02/03/22,09:47:29,131111.0,60.0
19764055,02/03/22,09:47:33,80000.0,20.0
3048947,02/03/22,09:48:47,8000.0,230.0
17019,02/03/22,09:48:51,18000.0,300.0
209988,02/03/22,09:49:26,20000.0,190.0
3444891,02/03/22,09:49:42,3000.0,430.0
3093723,02/03/22,09:49:54,5000.0,200.0
111,02/03/22,09:51:05,9000.0,150.0
23638545,02/03/22,09:51:11,15000.0,220.0
49211,02/03/22,09:52:47,40000.0,480.0
12891,02/03/22,09:53:46,50000.0,50.0
18345182,02/03/22,09:53:57,53000.0,150.0
8265973,02/03/22,09:54:19,140000.0,100.0
910394,02/03/22,09:54:21,25000.0,200.0
24526222,02/03/22,09:54:43,30000.0,130.0
14799857,02/03/22,09:55:45,15500.0,210.0
23341722,02/03/22,09:56:57,49000.0,120.0
72196,02/03/22,09:57:04,8000.0,440.0
21600704,02/03/22,09:58:44,12000.0,200.0
19295066,02/03/22,09:58:52,30000.0,400.0
24149726,02/03/22,09:58:55,570000.0,80.0
47701,02/03/22,10:00:40,300000.0,140.0
5249111,02/03/22,10:01:06,20000.0,150.0
5045144,02/03/22,10:01:24,75000.0,300.0
13700,02/03/22,10:01:50,5000.0,70.0
11098977,02/03/22,10:01:50,30000.0,270.0
5045144,02/03/22,10:01:55,33000.0,300.0
8240442,02/03/22,10:03:14,15460.0,220.0
8788613,02/03/22,10:04:06,40000.0,200.0
3043853,02/03/22,10:05:31,10000.0,50.0
498355,02/03/22,10:05:40,30000.0,30.0
85471,02/03/22,10:05:51,450000.0,150.0
5045144,02/03/22,10:05:51,6300.0,300.0
5045144,02/03/22,10:06:45,15866.57,300.0
6051257,02/03/22,10:06:48,600000.0,150.0
47142,02/03/22,10:07:14,30000.0,50.0
5045144,02/03/22,10:07:21,41360.0,300.0
111368,02/03/22,10:07:50,600000.0,160.0
10556523,02/03/22,10:08:16,5000.0,480.0
2812453,02/03/22,10:08:24,15000.0,110.0
15088416,02/03/22,10:10:06,10000.0,580.0
1131388,02/03/22,10:10:06,190000.0,70.0
58861,02/03/22,10:10:18,190000.0,190.0
13987408,02/03/22,10:10:51,10000.0,320.0
23269653,02/03/22,10:10:55,5000.0,250.0
19549207,02/03/22,10:11:26,31480.0,130.0
10774113,02/03/22,10:12:09,6000.0,180.0
6128015,02/03/22,10:12:14,25000.0,230.0
47080,02/03/22,10:12:23,100000.0,50.0
59865,02/03/22,10:12:32,50000.0,50.0
2275451,02/03/22,10:12:34,23000.0,170.0
5876300,02/03/22,10:12:37,180000.0,230.0
5219772,02/03/22,10:12:40,10000.0,270.0
6971162,02/03/22,10:12:48,29800.0,70.0
359780,02/03/22,10:13:00,130000.0,50.0
4536985,02/03/22,10:13:22,30000.0,120.0
21622257,02/03/22,10:13:24,300000.0,90.0
19241836,02/03/22,10:14:21,35000.0,70.0
25613678,02/03/22,10:14:42,200000.0,340.0
11948716,02/03/22,10:14:51,20000.0,180.0
8888260,02/03/22,10:15:04,40000.0,190.0
1159500,02/03/22,10:15:29,70000.0,200.0
65470,02/03/22,10:15:35,80000.0,50.0
7744444,02/03/22,10:15:48,80000.0,70.0
3167625,02/03/22,10:15:53,12000.0,700.0
384746,02/03/22,10:15:56,50000.0,130.0
1460971,02/03/22,10:16:08,50000.0,80.0
5771738,02/03/22,10:16:38,9000.0,210.0
19524210,02/03/22,10:16:42,100000.0,160.0
48157,02/03/22,10:16:55,100000.0,50.0
21464592,02/03/22,10:16:59,25000.0,100.0
1091998,02/03/22,10:17:04,15000.0,280.0
6287973,02/03/22,10:17:23,11000.0,70.0
2368844,02/03/22,10:17:45,5000.0,540.0
8607922,02/03/22,10:17:51,100000.0,190.0
48158,02/03/22,10:17:54,11000.0,80.0
17704866,02/03/22,10:18:10,5000.0,310.0
10768393,02/03/22,10:18:16,90000.0,150.0
24825038,02/03/22,10:18:20,5000.0,80.0
20960,02/03/22,10:18:23,52000.0,160.0
37387,02/03/22,10:18:55,10000.0,640.0
21625192,02/03/22,10:19:22,7000.0,250.0
15492,02/03/22,10:19:31,130000.0,120.0
5747193,02/03/22,10:19:43,30000.0,50.0
4600277,02/03/22,10:19:48,15000.0,50.0
5332518,02/03/22,10:19:49,75000.0,100.0
389877,02/03/22,10:20:08,20000.0,200.0
6225864,02/03/22,10:20:32,10000.0,470.0
6393062,02/03/22,10:20:42,50000.0,300.0
25090530,02/03/22,10:20:44,5000.0,90.0
6767915,02/03/22,10:21:34,108577.63,39.0
6767915,02/03/22,10:22:02,32573.29,39.0
12701552,02/03/22,10:22:46,37400.0,120.0
22137317,02/03/22,10:23:37,34500.0,100.0
14997688,02/03/22,10:24:03,311132.26,99.0
39155,02/03/22,10:24:09,20000.0,50.0
5594250,02/03/22,10:24:11,60000.0,30.0
68899,02/03/22,10:24:13,80000.0,90.0
8649908,02/03/22,10:25:12,10000.0,130.0
5326215,02/03/22,10:25:43,150000.0,150.0
320681,02/03/22,10:25:52,20000.0,40.0
16308821,02/03/22,10:26:18,5000.0,410.0
11198284,02/03/22,10:26:24,40000.0,100.0
7929245,02/03/22,10:26:47,35000.0,80.0
21556509,02/03/22,10:26:57,21000.0,210.0
9892328,02/03/22,10:26:58,40000.0,550.0
7198657,02/03/22,10:27:44,40000.0,50.0
27400,02/03/22,10:27:53,10000.0,130.0
7689399,02/03/22,10:28:01,20000.0,680.0
104607,02/03/22,10:28:10,50000.0,50.0
44837,02/03/22,10:28:37,1000000.0,20.0
13983378,02/03/22,10:29:03,526038.93,279.0
19495148,02/03/22,10:29:12,60000.0,50.0
9404121,02/03/22,10:29:14,28000.0,50.0
480998,02/03/22,10:29:16,70000.0,20.0
18338379,02/03/22,10:29:17,100000.0,100.0
47284,02/03/22,10:29:55,150000.0,90.0
24522645,02/03/22,10:30:24,20000.0,310.0
15681,02/03/22,10:31:28,170000.0,50.0
7249446,02/03/22,10:31:29,10000.0,120.0
5878606,02/03/22,10:31:48,17000.0,60.0
6233324,02/03/22,10:31:50,15000.0,50.0
8675607,02/03/22,10:32:09,100000.0,90.0
9865981,02/03/22,10:32:17,3000.0,100.0
70701,02/03/22,10:32:24,300000.0,20.0
46133,02/03/22,10:32:32,20000.0,130.0
8767963,02/03/22,10:32:46,70000.0,160.0
12192796,02/03/22,10:32:49,10000.0,220.0
57767,02/03/22,10:33:01,35000.0,120.0
4869773,02/03/22,10:33:09,40000.0,300.0
15034225,02/03/22,10:33:16,100000.0,90.0
6703556,02/03/22,10:33:33,70000.0,180.0
3474877,02/03/22,10:33:49,210000.0,70.0
40876,02/03/22,10:34:31,14310.0,270.0
50196,02/03/22,10:34:41,100000.0,50.0
5654607,02/03/22,10:34:56,10000.0,250.0
65575,02/03/22,10:35:12,500000.0,25.0
6201620,02/03/22,10:35:15,50000.0,130.0
20391,02/03/22,10:35:29,50000.0,110.0
8875102,02/03/22,10:36:05,30000.0,140.0
48538,02/03/22,10:36:29,100000.0,150.0
2362922,02/03/22,10:36:40,20500.0,50.0
13246908,02/03/22,10:37:05,1085110.37,109.0
7859394,02/03/22,10:38:56,9000.0,700.0
43871,02/03/22,10:39:21,7000.0,20.0
5075689,02/03/22,10:39:23,20000.0,150.0
6139870,02/03/22,10:39:50,16000.0,70.0
23136510,02/03/22,10:40:31,5000.0,640.0
10523680,02/03/22,10:40:34,40000.0,90.0
5200672,02/03/22,10:40:45,25000.0,40.0
4584819,02/03/22,10:41:23,75000.0,20.0
189351,02/03/22,10:41:38,10000.0,480.0
3353783,02/03/22,10:42:00,50000.0,230.0
1962456,02/03/22,10:42:09,30000.0,90.0
8703897,02/03/22,10:42:36,10000.0,480.0
3947408,02/03/22,10:42:38,8000.0,50.0
4504286,02/03/22,10:42:49,50000.0,30.0
47848,02/03/22,10:43:14,40000.0,60.0
5147974,02/03/22,10:43:16,40000.0,80.0
3020226,02/03/22,10:43:33,120000.0,70.0
91262,02/03/22,10:44:18,10000.0,190.0
565289,02/03/22,10:44:29,60000.0,80.0
15108991,02/03/22,10:44:30,124311.32,290.0
6133311,02/03/22,10:44:46,100000.0,50.0
108148,02/03/22,10:44:57,5000.0,90.0
25718333,02/03/22,10:45:46,30000.0,190.0
12304316,02/03/22,10:47:14,39640.6,140.0
50118,02/03/22,10:47:34,100000.0,70.0
21663071,02/03/22,10:47:52,20000.0,100.0
154279,02/03/22,10:48:31,29000.0,230.0
38065,02/03/22,10:49:03,101476.51,350.0
6918124,02/03/22,10:49:15,20000.0,600.0
69468,02/03/22,10:49:16,35000.0,150.0
25100678,02/03/22,10:50:46,1600000.0,300.0
3863063,02/03/22,10:51:16,12000.0,200.0
338689,02/03/22,10:51:49,250000.0,20.0
13227683,02/03/22,10:51:51,9000.0,300.0
5577205,02/03/22,10:52:25,79000.0,260.0
5577521,02/03/22,10:52:33,50000.0,110.0
379685,02/03/22,10:52:42,25000.0,130.0
54855,02/03/22,10:53:01,100000.0,20.0
466469,02/03/22,10:53:41,20000.0,300.0
9766423,02/03/22,10:54:02,15000.0,460.0
5580335,02/03/22,10:54:42,15000.0,300.0
14812390,02/03/22,10:55:24,44985.45,99.0
498355,02/03/22,10:55:28,20000.0,40.0
69833,02/03/22,10:55:31,8000.0,30.0
4506280,02/03/22,10:55:45,10000.0,70.0
72227,02/03/22,10:57:09,90000.0,330.0
23748771,02/03/22,10:57:53,212089.08,120.0
9302514,02/03/22,10:58:05,5000.0,220.0
93143,02/03/22,10:58:20,10000.0,60.0
1312765,02/03/22,10:58:42,60000.0,250.0
23630,02/03/22,10:58:51,100000.0,90.0
19295066,02/03/22,10:59:20,10000.0,450.0
15224,02/03/22,11:00:09,10000.0,20.0
26517214,02/03/22,11:00:56,90000.0,100.0
15210902,02/03/22,11:02:07,900000.0,20.0
24239732,02/03/22,11:02:16,100000.0,30.0
21376249,02/03/22,11:02:21,20000.0,130.0
32327,02/03/22,11:02:44,10000.0,350.0
8380509,02/03/22,11:03:27,15000.0,150.0
4884295,02/03/22,11:03:45,50000.0,100.0
33867,02/03/22,11:03:50,20000.0,150.0
19865961,02/03/22,11:04:23,20000.0,120.0
6190211,02/03/22,11:04:32,42500.0,150.0
66,02/03/22,11:04:38,50000.0,50.0
23210068,02/03/22,11:04:38,35000.0,400.0
8802168,02/03/22,11:04:54,18000.0,300.0
12843984,02/03/22,11:05:23,7000.0,50.0
8074135,02/03/22,11:06:01,25000.0,70.0
23965,02/03/22,11:06:05,10000.0,50.0
7174005,02/03/22,11:06:12,20000.0,180.0
57771,02/03/22,11:06:13,19000.0,650.0
3111808,02/03/22,11:06:23,28000.0,70.0
14097141,02/03/22,11:06:33,10000.0,250.0
19346781,02/03/22,11:06:35,5000.0,100.0
6345407,02/03/22,11:07:04,10100.0,160.0
44742,02/03/22,11:07:12,100000.0,40.0
2039325,02/03/22,11:07:15,70000.0,200.0
2938291,02/03/22,11:07:17,25000.0,100.0
48113,02/03/22,11:07:43,8000.0,500.0
7805299,02/03/22,11:07:48,100000.0,200.0
831,02/03/22,11:08:05,40000.0,50.0
22368689,02/03/22,11:08:36,100000.0,100.0
11843953,02/03/22,11:08:44,7000.0,150.0
4600277,02/03/22,11:09:10,20000.0,50.0
79938,02/03/22,11:09:21,50000.0,50.0
11654577,02/03/22,11:09:21,43000.0,150.0
21379698,02/03/22,11:09:25,55500.0,110.0
59299,02/03/22,11:09:39,70000.0,80.0
3509,02/03/22,11:10:54,60000.0,450.0
91585,02/03/22,11:11:37,100000.0,80.0
23412603,02/03/22,11:11:38,19400.0,160.0
5003756,02/03/22,11:11:57,29500.0,400.0
22935765,02/03/22,11:11:58,10567.28,29.0
75484,02/03/22,11:12:22,24000.0,300.0
20453,02/03/22,11:13:22,20000.0,450.0
821223,02/03/22,11:13:32,20000.0,50.0
375523,02/03/22,11:13:51,10000.0,250.0
49745,02/03/22,11:14:30,35000.0,250.0
70131,02/03/22,11:15:09,50000.0,30.0
19776873,02/03/22,11:15:41,44000.0,670.0
7461942,02/03/22,11:16:40,10000.0,50.0
61019,02/03/22,11:16:42,20000.0,50.0
21521598,02/03/22,11:18:14,132626.0,100.0
72635,02/03/22,11:18:20,500000.0,20.0
21521591,02/03/22,11:18:45,159151.2,99.0
7498128,02/03/22,11:18:50,10000.0,120.0
3889219,02/03/22,11:18:54,20000.0,100.0
51470,02/03/22,11:19:34,500000.0,50.0
70587,02/03/22,11:19:47,280000.0,180.0
12527106,02/03/22,11:19:56,20000.0,100.0
9012779,02/03/22,11:20:31,20000.0,470.0
52826,02/03/22,11:20:56,30000.0,50.0
65452,02/03/22,11:21:19,10000.0,310.0
4327168,02/03/22,11:21:49,100000.0,50.0
10164418,02/03/22,11:21:51,80000.0,160.0
5578535,02/03/22,11:22:11,30000.0,80.0
15022487,02/03/22,11:22:11,10000.0,80.0
6811105,02/03/22,11:22:41,15000.0,50.0
10743604,02/03/22,11:23:08,150000.0,250.0
18124,02/03/22,11:23:35,5000.0,210.0
12371371,02/03/22,11:24:41,21000.0,90.0
3229908,02/03/22,11:25:18,12000.0,650.0
45854,02/03/22,11:26:53,15000.0,360.0
703732,02/03/22,11:26:59,200000.0,60.0
6015057,02/03/22,11:27:33,23000.0,380.0
70894,02/03/22,11:27:53,450000.0,20.0
59736,02/03/22,11:28:24,21000.0,310.0
450210,02/03/22,11:28:39,15000.0,280.0
9194771,02/03/22,11:29:10,50000.0,380.0
5117361,02/03/22,11:30:25,32955.44,340.0
1041771,02/03/22,11:30:31,18000.0,100.0
21824204,02/03/22,11:30:55,10000.0,230.0
8540801,02/03/22,11:30:59,6000.0,460.0
4902362,02/03/22,11:31:18,66755.68,80.0
8351462,02/03/22,11:31:47,50000.0,70.0
25530574,02/03/22,11:32:02,5000.0,250.0
2945194,02/03/22,11:32:08,5000.0,380.0
10218863,02/03/22,11:32:12,70000.0,40.0
12103135,02/03/22,11:32:19,3000.0,640.0
40715,02/03/22,11:32:23,20000.0,570.0
7084263,02/03/22,11:32:50,11000.0,50.0
11151966,02/03/22,11:32:55,41000.0,40.0
3146393,02/03/22,11:33:20,31000.0,40.0
6466799,02/03/22,11:33:27,50000.0,160.0
21714448,02/03/22,11:33:50,10000.0,250.0
5880196,02/03/22,11:34:23,200000.0,30.0
4540822,02/03/22,11:34:29,75000.0,150.0
10144550,02/03/22,11:35:40,10000.0,180.0
276477,02/03/22,11:36:13,10000.0,300.0
19982090,02/03/22,11:36:31,43500.0,80.0
8822376,02/03/22,11:36:47,25000.0,50.0
325340,02/03/22,11:37:04,26845.64,199.0
438945,02/03/22,11:37:14,5000.0,690.0
1012583,02/03/22,11:37:18,20000.0,310.0
48491,02/03/22,11:37:34,20000.0,110.0
16191,02/03/22,11:37:50,150000.0,15.0
26785792,02/03/22,11:38:40,3000.0,410.0
3421047,02/03/22,11:38:47,250000.0,50.0
5661008,02/03/22,11:38:47,6093.54,130.0
25463188,02/03/22,11:39:00,25000.0,200.0
19957845,02/03/22,11:39:04,120000.0,30.0
13316,02/03/22,11:39:39,20000.0,500.0
6930844,02/03/22,11:39:41,28000.0,80.0
3398640,02/03/22,11:39:46,10000.0,590.0
59533,02/03/22,11:40:03,40000.0,90.0
19285960,02/03/22,11:40:48,200000.0,30.0
3728485,02/03/22,11:40:58,40000.0,100.0
385652,02/03/22,11:40:59,150000.0,50.0
9664574,02/03/22,11:41:13,15000.0,210.0
10804990,02/03/22,11:41:23,30000.0,100.0
11480095,02/03/22,11:41:59,70000.0,170.0
113921,02/03/22,11:42:10,28362.56,359.0
3822072,02/03/22,11:42:39,60000.0,510.0
113921,02/03/22,11:42:43,1000000.0,360.0
48609,02/03/22,11:42:47,15000.0,130.0
23777462,02/03/22,11:42:50,25000.0,160.0
24337422,02/03/22,11:42:54,10000.0,490.0
9527788,02/03/22,11:43:25,10000.0,20.0
14874745,02/03/22,11:43:42,80000.0,50.0
16303603,02/03/22,11:44:08,30000.0,60.0
3748334,02/03/22,11:44:09,60000.0,30.0
8135987,02/03/22,11:44:28,600000.0,20.0
112904,02/03/22,11:44:38,15000.0,350.0
6766661,02/03/22,11:45:20,30000.0,450.0
25020,02/03/22,11:45:46,9000.0,160.0
22833038,02/03/22,11:46:22,37868.72,39.0
58482,02/03/22,11:46:26,600000.0,30.0
11293585,02/03/22,11:46:27,43000.0,90.0
4476832,02/03/22,11:46:28,5000.0,160.0
13948149,02/03/22,11:47:33,5000.0,210.0
2054101,02/03/22,11:47:52,10100.0,430.0
2913524,02/03/22,11:48:08,15000.0,90.0
12273568,02/03/22,11:48:48,40000.0,50.0
6993101,02/03/22,11:49:07,60000.0,130.0
5403360,02/03/22,11:49:13,5000.0,280.0
12666,02/03/22,11:49:48,5000.0,50.0
6672578,02/03/22,11:49:59,80000.0,150.0
5948401,02/03/22,11:50:14,40000.0,100.0
49034,02/03/22,11:50:31,50000.0,110.0
2801355,02/03/22,11:50:38,6100.0,230.0
